mileage,make,model,fuel,gear,offerType,price,hp,year
234730,Opel,Astra,Diesel,Automatic,Used,3949,160,2011
42571,Hyundai,i10,Gasoline,Manual,Used,3950,69,2011
368777,Volkswagen,Caddy,CNG,Manual,Used,3950,109,2011
130274,Ford,C-Max,Gasoline,Manual,Used,3950,150,2011
107517,Hyundai,i10,Gasoline,Manual,Used,3950,67,2011
199726,Skoda,Roomster,Diesel,Manual,Used,3980,90,2011
178304,Ford,Focus,Diesel,Manual,Used,3990,109,2011
213990,Hyundai,i30,Diesel,Manual,Used,3990,90,2011
103000,Hyundai,i10,Gasoline,Manual,Used,3990,69,2011
416000,Opel,Insignia,Diesel,Manual,Used,3990,160,2011
104500,Nissan,Note,Gasoline,Manual,Used,3990,88,2011
169500,Renault,Megane,Diesel,Manual,Used,3990,106,2011
43000,Hyundai,i10,Gasoline,Manual,Used,3990,69,2011
51174,Fiat,Panda,Gasoline,Manual,Used,3990,69,2011
199000,Opel,Astra,Diesel,Manual,Used,3999,110,2011
110000,smart,forTwo,Gasoline,Automatic,Used,3999,61,2011
99121,Peugeot,206,Gasoline,Manual,Used,3999,60,2011
202000,Ford,Focus,Diesel,Manual,Used,3999,95,2011
93000,smart,forTwo,Gasoline,Automatic,Used,4795,71,2012
131663,Ford,Fiesta,Gasoline,Manual,Used,4799,60,2012
137500,Volkswagen,up!,Gasoline,Manual,Used,4800,75,2012
122600,Peugeot,207,Gasoline,Manual,Used,4800,120,2012
81698,Volkswagen,up!,Gasoline,Manual,Used,4804,60,2012
87000,Opel,Corsa,Gasoline,Manual,Used,4850,69,2012
89000,Kia,Picanto,Gasoline,Manual,Used,4870,69,2012
26147,Renault,Twingo,Gasoline,Manual,Used,4890,75,2012
81500,Toyota,Aygo,Gasoline,Manual,Used,4899,68,2012
119600,Ford,Fiesta,Gasoline,Manual,Used,4900,82,2012
153289,Hyundai,i30,LPG,Manual,Used,4900,109,2012
322418,Skoda,Octavia,Diesel,Automatic,Used,4900,140,2012
52000,Ford,Fiesta,Gasoline,Automatic,Used,4900,97,2012
56000,Ford,Ka/Ka+,Gasoline,Manual,Used,4900,69,2012
276000,Audi,A3,Diesel,Manual,Used,4900,140,2012
215000,Ford,Focus,Diesel,Manual,Used,4900,116,2012
159999,Fiat,Doblo,Diesel,Manual,Used,4900,90,2012
81000,Toyota,Aygo,Gasoline,Manual,Used,4900,68,2012
120185,SEAT,Ibiza,Diesel,Manual,Used,4948,105,2012
116000,SEAT,Ibiza,Gasoline,Manual,Used,4950,86,2012
99000,Ford,Ka/Ka+,Gasoline,Manual,Used,4999,69,2013
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999,128,2013
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999,69,2013
42000,Hyundai,i20,Gasoline,Manual,Used,4999,86,2013
85571,Kia,Rio,Gasoline,Manual,Used,5000,86,2013
473000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5000,136,2013
68900,Ford,Ka/Ka+,Gasoline,Manual,Used,5100,69,2013
73350,Skoda,Citigo,Gasoline,Manual,Used,5180,60,2013
124000,Ford,Fiesta,Diesel,Manual,Used,5200,75,2013
162300,Opel,Adam,Gasoline,Manual,Used,5200,69,2013
38220,Toyota,Aygo,Gasoline,Manual,Used,5200,68,2013
109500,Kia,Rio,Gasoline,Manual,Used,5200,86,2013
115000,Citroen,DS3,Gasoline,Manual,Used,5200,120,2013
94000,SEAT,Ibiza,Gasoline,Manual,Used,5200,69,2013
74000,Dacia,Logan,Gasoline,Manual,Used,5200,90,2013
150000,Kia,Rio,Gasoline,Manual,Used,5200,86,2013
58200,Ford,Fiesta,Gasoline,Manual,Used,5200,60,2013
150000,Kia,Venga,Diesel,Manual,Used,5200,90,2013
78000,Ford,Ka/Ka+,Gasoline,Manual,Used,5250,69,2013
95000,Dacia,Sandero,Gasoline,Manual,Used,5250,90,2013
50500,Ford,Fiesta,Gasoline,Manual,Used,5990,60,2015
50531,smart,forTwo,Gasoline,Automatic,Used,5990,71,2015
55650,Mitsubishi,Space Star,Gasoline,Manual,Used,5990,71,2015
42000,SEAT,Mii,Gasoline,Manual,Used,5990,60,2015
174418,SEAT,Ibiza,Diesel,Manual,Used,5990,105,2015
179850,Ford,Focus,Diesel,Manual,Used,5999,120,2015
54777,Ford,Fiesta,Gasoline,Manual,Used,5999,60,2015
37200,Skoda,Citigo,Gasoline,Manual,Used,6000,60,2015
45000,smart,forTwo,Gasoline,Manual,Used,6000,71,2015
93000,Fiat,Punto Evo,Gasoline,Manual,Used,6000,69,2015
118000,Skoda,Fabia,Diesel,Manual,Used,6000,90,2015
100000,Hyundai,i10,Gasoline,Manual,Used,6180,87,2015
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80,2015
87370,Skoda,Fabia,Gasoline,Manual,Used,6199,86,2015
157300,Fiat,Punto Evo,Gasoline,Manual,Used,6200,77,2015
61880,Renault,Twingo,Gasoline,Manual,Used,6200,71,2015
45000,Nissan,Micra,Gasoline,Manual,Used,6200,80,2015
36018,Mitsubishi,Space Star,Gasoline,Manual,Used,6222,,2015
132000,Ford,Fiesta,Diesel,Manual,Used,6250,95,2015
77559,Opel,Corsa,Gasoline,Manual,Used,6290,69,2015
42000,Ford,Kuga,Gasoline,Manual,Used,13790,120,2016
147000,BMW,320,Diesel,Manual,Used,13999,190,2016
88250,Opel,Astra,Diesel,Manual,Used,14390,136,2016
106000,Opel,Zafira,Diesel,Automatic,Used,14750,170,2016
46100,Opel,Mokka,Diesel,Manual,Used,14950,136,2016
52500,Opel,Mokka,Diesel,Manual,Used,15250,136,2016
142000,BMW,330,Diesel,Automatic,Used,16490,258,2016
38500,Volkswagen,Touran,Gasoline,Manual,Used,16500,110,2016
136498,Ford,S-Max,Diesel,Automatic,Used,18450,179,2016
112300,Audi,A4,Diesel,Automatic,Used,18450,190,2016
12600,Ford,Transit Custom,Diesel,Manual,Used,19900,155,2016
210000,BMW,530,Diesel,Automatic,Used,19900,258,2016
9350,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,19950,122,2016
34300,Mercedes-Benz,A 160,Gasoline,Automatic,Used,20899,102,2016
139500,BMW,430,Diesel,Automatic,Used,21700,258,2016
133500,Audi,A6,Diesel,Automatic,Used,22350,272,2016
93500,BMW,520,Diesel,Automatic,Used,23999,184,2016
93500,BMW,520,Diesel,Automatic,Used,23999,184,2016
188500,BMW,535,Diesel,Automatic,Used,24499,313,2016
98500,Volkswagen,T6 Multivan,Diesel,Manual,Used,28850,102,2016
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017
49000,Ford,Focus,Gasoline,Manual,Used,30900,349,2017
49500,Mercedes-Benz,C 250,Gasoline,Automatic,Used,31290,211,2017
59658,Mercedes-Benz,C 300,Gasoline,Automatic,Used,31487,245,2017
27000,Ford,Kuga,Diesel,Automatic,Used,31690,179,2017
53501,Volvo,XC60,Diesel,Automatic,Used,31899,190,2017
67000,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,31900,381,2017
50000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,32666,204,2017
27491,Ford,Focus,Gasoline,Manual,Used,32900,349,2017
45000,Audi,S3,Gasoline,Automatic,Used,32900,310,2017
71494,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32980,258,2017
36977,Volvo,V90 Cross Country,Gasoline,Automatic,Used,33280,254,2017
22181,Volvo,XC60,Diesel,Automatic,Used,33590,220,2017
29973,Audi,A4,Gasoline,Automatic,Used,33650,252,2017
86900,Volvo,XC90,Diesel,Automatic,Used,33749,235,2017
86419,Audi,Q5,Diesel,Automatic,Used,33920,190,2017
113000,Audi,SQ5,Diesel,Automatic,Used,33990,326,2017
43990,Volvo,XC60,Diesel,Automatic,Used,34760,220,2017
38951,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,36490,204,2017
32000,Cupra,Ateca,Gasoline,Automatic,Used,33900,300,2018
125000,Mercedes-Benz,V 220,Diesel,Automatic,Used,33980,163,2018
51050,BMW,520,Diesel,Automatic,Used,33990,190,2018
87107,Audi,A6,Diesel,Automatic,Used,34400,272,2018
27586,Audi,A5,Gasoline,Automatic,Used,34589,190,2018
74426,Audi,Q5,Diesel,Automatic,Used,34820,163,2018
87582,Audi,A5,Diesel,Automatic,Used,34820,218,2018
54000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,34900,211,2018
107496,Volvo,XC90,Diesel,Automatic,Used,34980,235,2018
45726,Ford,Edge,Diesel,Automatic,Used,34990,209,2018
18202,Ford,Edge,Diesel,Automatic,Used,34990,209,2018
99862,Audi,A6,Diesel,Automatic,Used,35740,326,2018
36605,Volvo,V60,Gasoline,Automatic,Used,35989,250,2018
32950,Volvo,V90 Cross Country,Diesel,Automatic,Used,36450,235,2018
84689,Audi,A6,Diesel,Automatic,Used,36550,320,2018
30797,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,36770,211,2018
42109,Volkswagen,Tiguan,Gasoline,Automatic,Used,36880,220,2018
23123,Mercedes-Benz,E 200,Gasoline,Automatic,Used,36880,184,2018
10827,Audi,S3,Gasoline,Automatic,Used,36900,310,2018
33000,Audi,S3,Gasoline,Automatic,Used,36900,310,2018
10197,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27480,245,2019
10,Hyundai,Ioniq,Electric,Manual,Demonstration,27670,120,2019
15243,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27890,245,2019
15500,Audi,A3,Gasoline,Manual,Used,27940,150,2019
14900,Ford,Galaxy,Diesel,Automatic,Used,27950,150,2019
26175,Mercedes-Benz,C 220,Diesel,Automatic,Used,27990,194,2019
15000,Toyota,Camry,Electric/Gasoline,Automatic,Used,27990,218,2019
14355,Hyundai,Tucson,Gasoline,Automatic,Used,27991,177,2019
28458,Renault,Talisman,Gasoline,Automatic,Used,28401,224,2019
34464,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28450,245,2019
22422,Volkswagen,Tiguan,Gasoline,Automatic,Used,28480,190,2019
5,Kia,Optima,Gasoline,Automatic,Demonstration,28590,179,2019
28933,Kia,Optima,Gasoline,Automatic,Demonstration,28690,238,2019
20302,Ford,Galaxy,Diesel,Manual,Used,28711,190,2019
17894,Volkswagen,T6.1 Transporter,Diesel,Manual,Used,28718,114,2019
9900,Audi,A4,Diesel,Automatic,Used,28750,136,2019
8191,Audi,Q2,Diesel,Automatic,Used,28850,150,2019
13399,Volkswagen,Tiguan,Diesel,Manual,Used,28870,150,2019
10193,Ford,Kuga,Diesel,Automatic,Used,28950,179,2019
25929,Ford,Kuga,Diesel,Automatic,Used,28990,179,2019
17908,Ford,Puma,Gasoline,Manual,Employee's car,20750,125,2020
3437,Ford,EcoSport,Diesel,Manual,Used,20750,125,2020
4600,Renault,Megane,Gasoline,Manual,Demonstration,20780,140,2020
10,Mazda,CX-30,Gasoline,Manual,Pre-registered,20790,122,2020
14700,SEAT,Leon,Gasoline,Automatic,Employee's car,20830,150,2020
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900,131,2020
5962,Opel,Crossland X,Gasoline,Automatic,Used,20950,131,2020
7300,Ford,Puma,Gasoline,Manual,Employee's car,20950,125,2020
10,Ford,Fiesta,Electric/Gasoline,Manual,Demonstration,20950,125,2020
3800,Renault,Megane,Gasoline,Manual,Demonstration,20980,140,2020
3078,Ford,Puma,Gasoline,Manual,Employee's car,20999,125,2020
3352,Ford,EcoSport,Diesel,Manual,Used,21220,125,2020
10,Hyundai,Ioniq,Electric/Gasoline,Automatic,Demonstration,21250,105,2020
2585,Ford,Puma,Gasoline,Manual,Employee's car,21298,125,2020
2248,Ford,Focus,Electric/Gasoline,Manual,Used,21450,125,2020
29,Ford,Puma,Gasoline,Automatic,Used,21490,125,2020
18595,Ford,Focus,Gasoline,Manual,Used,21490,150,2020
9306,Ford,Puma,Gasoline,Manual,Employee's car,21498,125,2020
10,Hyundai,i30,Gasoline,Automatic,Demonstration,21540,140,2020
6500,SEAT,Ateca,Gasoline,Manual,Demonstration,21550,116,2020
5,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,36870,179,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,36990,280,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,37550,280,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970,230,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970,230,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980,150,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980,150,2021
18,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37988,230,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Demonstration,38387,230,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,38440,265,2021
12,Ford,Tourneo Custom,Diesel,Manual,Used,39850,185,2021
5,Jeep,Compass,Electric/Gasoline,Automatic,Demonstration,39890,179,2021
12,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,39988,179,2021
2900,Cupra,Leon,Electric/Gasoline,Automatic,Used,39990,245,2021
2500,Cupra,Formentor,Electric/Gasoline,Automatic,Demonstration,39990,245,2021
1500,Cupra,Ateca,Gasoline,Automatic,Employee's car,40499,300,2021
2500,Opel,Grandland X,Electric/Gasoline,Automatic,Used,40780,300,2021
2222,Peugeot,5008,Gasoline,Automatic,Demonstration,40840,181,2021
10,Ford,Ranger,Diesel,Automatic,Used,40850,212,2021
10,Citroen,Spacetourer,Diesel,Automatic,Pre-registered,40890,177,2021
177000,Renault,Megane,Diesel,Manual,Used,3990,90,2011
177000,Ford,Focus,Diesel,Manual,Used,3999,109,2011
110000,smart,forTwo,Gasoline,Automatic,Used,3999,61,2011
83223,Peugeot,207,Gasoline,Manual,Used,3999,95,2011
69000,Renault,Clio,Gasoline,Manual,Used,3999,75,2011
162300,Opel,Astra,Gasoline,Manual,Used,3999,101,2011
144000,Mercedes-Benz,A 180,Diesel,Manual,Used,3999,109,2011
46850,Suzuki,Alto,Gasoline,,Used,3999,68,2011
168000,Hyundai,i30,Diesel,Manual,Used,3999,90,2011
500000,Volkswagen,Touran,Diesel,Manual,Used,3999,105,2011
181701,Opel,Meriva,Diesel,Manual,Used,3999,110,2011
99800,SEAT,Ibiza,Gasoline,Manual,Used,4000,69,2011
145000,Citroen,C3,Gasoline,Manual,Used,4000,73,2011
54071,Hyundai,i10,Gasoline,Manual,Used,4099,69,2011
176000,Suzuki,Swift,Diesel,Manual,Used,4200,75,2011
30500,Peugeot,207,Gasoline,Manual,Used,4200,95,2011
434000,Skoda,Superb,Diesel,Automatic,Used,4200,170,2011
306000,Fiat,Scudo,Diesel,Manual,Used,4200,136,2011
62000,Fiat,Panda,Gasoline,Manual,Used,4200,69,2011
144134,Hyundai,i30,Diesel,Manual,Used,4490,90,2012
130000,Fiat,500,Gasoline,Manual,Used,4490,69,2012
43000,Hyundai,i10,Gasoline,Manual,Used,4490,69,2012
264038,Volkswagen,Golf,Diesel,Manual,Used,4490,105,2012
79000,Renault,Clio,Gasoline,Manual,Used,4490,75,2012
77709,Nissan,Micra,Gasoline,Manual,Used,4490,80,2012
110474,Peugeot,207,Gasoline,Manual,Used,4499,95,2012
168000,Peugeot,308,Diesel,Manual,Used,4499,111,2012
79500,Opel,Corsa,Gasoline,Manual,Used,4499,69,2012
75000,Ford,Fiesta,Gasoline,Manual,Used,4499,60,2012
90000,Kia,Picanto,Gasoline,Manual,Used,4499,69,2012
98789,Opel,Corsa,Gasoline,Manual,Used,4499,87,2012
90000,Volkswagen,up!,Gasoline,Manual,Used,4500,60,2012
207000,Opel,Combo,Diesel,Manual,Used,4500,105,2012
153000,Skoda,Roomster,Diesel,Manual,Used,4500,75,2012
148000,Opel,Astra,Diesel,Manual,Used,4500,110,2012
65500,Opel,Corsa,Gasoline,Manual,Used,4500,69,2012
117000,Volkswagen,up!,Gasoline,Manual,Used,4500,75,2012
167500,Opel,Corsa,Diesel,Manual,Used,4500,131,2012
61700,Renault,Twingo,Gasoline,Manual,Used,4500,75,2012
97000,Kia,Picanto,Gasoline,Manual,Used,4990,69,2013
75000,Mitsubishi,Space Star,Gasoline,Manual,Used,4999,80,2013
155000,Renault,Megane,Gasoline,Manual,Used,4999,116,2013
155000,Renault,Megane,Gasoline,Manual,Used,4999,116,2013
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999,128,2013
124600,Skoda,Fabia,Gasoline,Manual,Used,4999,86,2013
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999,69,2013
42000,Hyundai,i20,Gasoline,Manual,Used,4999,86,2013
109000,Opel,Corsa,Gasoline,Manual,Used,5150,87,2013
240000,Ford,Focus,Diesel,Manual,Used,5150,140,2013
129073,Kia,Rio,Gasoline,Manual,Used,5199,109,2013
38220,Toyota,Aygo,Gasoline,Manual,Used,5200,68,2013
77220,Renault,Megane,Gasoline,Manual,Used,5200,101,2013
235000,Skoda,Octavia,Diesel,Manual,Used,5250,105,2013
122500,Fiat,Panda,Gasoline,Automatic,Used,5300,86,2013
74000,Renault,Twingo,Gasoline,Manual,Used,5300,75,2013
98000,SEAT,Mii,Gasoline,Manual,Used,5300,60,2013
96000,Opel,Corsa,Gasoline,Manual,Used,5300,69,2013
160000,Chevrolet,Cruze,Gasoline,Manual,Used,5300,141,2013
197000,Toyota,Yaris,Gasoline,Manual,Used,5300,99,2013
129000,Nissan,Note,Diesel,Manual,Used,5600,90,2014
108900,Opel,Corsa,Gasoline,Manual,Used,5650,87,2014
36000,Skoda,Fabia,Gasoline,Manual,Used,5650,60,2014
50130,Fiat,Punto,Gasoline,Manual,Used,5680,69,2014
53196,smart,forTwo,Gasoline,Automatic,Used,5700,71,2014
125000,Skoda,Fabia,Diesel,Manual,Used,5700,75,2014
106700,Skoda,Fabia,Diesel,Manual,Used,5710,75,2014
90000,Skoda,Fabia,Diesel,Manual,Used,5750,75,2014
32000,Opel,Corsa,Gasoline,Manual,Used,5750,69,2014
32000,Opel,Corsa,Gasoline,Manual,Used,5750,69,2014
33000,Fiat,Panda,Gasoline,Manual,Used,5750,69,2014
70400,SEAT,Ibiza,Gasoline,Manual,Used,5790,69,2014
63000,Dacia,Logan,Gasoline,Manual,Used,5790,75,2014
47765,Opel,Corsa,Gasoline,Manual,Used,5790,69,2014
45000,Peugeot,108,Gasoline,Manual,Used,5799,82,2014
102900,Ford,Fiesta,Gasoline,Manual,Used,5799,60,2014
97333,Ford,Fiesta,Gasoline,Manual,Used,5800,125,2014
95000,SEAT,Altea,Gasoline,Manual,Used,5800,105,2014
95000,Fiat,500,Gasoline,Manual,Used,5800,69,2014
93651,Volkswagen,up!,Gasoline,Manual,Used,5800,60,2014
55299,Hyundai,i10,Gasoline,Manual,Used,5944,67,2015
53800,Volkswagen,up!,Gasoline,Manual,Used,5990,60,2015
53000,SEAT,Ibiza,Gasoline,Manual,Used,5990,69,2015
22600,Peugeot,108,Gasoline,Manual,Used,5990,69,2015
125000,SEAT,Ibiza,Gasoline,Manual,Used,5990,86,2015
64000,Skoda,Citigo,Gasoline,Manual,Used,5990,60,2015
278000,Volkswagen,Golf,Diesel,Manual,Used,5990,105,2015
55000,Renault,Twingo,Gasoline,Manual,Used,5990,71,2015
38000,Volkswagen,up!,Gasoline,Manual,Used,5999,60,2015
91000,Dacia,Sandero,Gasoline,Manual,Used,5999,90,2015
94751,Peugeot,208,Gasoline,Manual,Used,5999,82,2015
32000,Renault,Twingo,Gasoline,Manual,Used,5999,71,2015
30000,Mitsubishi,Space Star,Gasoline,Manual,Used,5999,71,2015
54777,Ford,Fiesta,Gasoline,Manual,Used,5999,60,2015
85675,Volkswagen,up!,Gasoline,Manual,Used,5999,60,2015
118000,Skoda,Fabia,Diesel,Manual,Used,6000,90,2015
54500,Ford,Fiesta,Gasoline,Manual,Used,6100,82,2015
43447,Opel,Corsa,Gasoline,Manual,Used,6100,69,2015
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80,2015
44849,smart,forTwo,Gasoline,Manual,Used,6200,71,2015
50423,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
72072,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
52916,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
59950,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
44615,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
94250,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
86600,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822,334,2016
36409,Volkswagen,Phaeton,Gasoline,Automatic,Used,35777,334,2016
108320,Volkswagen,Phaeton,Gasoline,Automatic,Used,35877,334,2016
58300,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,37900,258,2016
61411,Volkswagen,Phaeton,Gasoline,Automatic,Used,43888,334,2016
16010,Audi,S4,Gasoline,Automatic,Used,44449,354,2016
99989,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,49999,258,2016
35800,Maserati,GranTurismo,Gasoline,Automatic,Used,109460,460,2016
65500,Bentley,Continental,Gasoline,Automatic,Used,122500,635,2016
171000,Opel,Zafira Tourer,Diesel,Automatic,Used,3299,131,2016
152612,Skoda,Citigo,Gasoline,Manual,Used,3799,60,2016
426000,Mercedes-Benz,Citan,Diesel,Manual,Used,4250,75,2016
98280,Dacia,Logan,Gasoline,Manual,Used,4400,73,2016
137000,Dacia,Sandero,Gasoline,Manual,Used,4490,73,2016
75419,Opel,Astra,Diesel,Manual,Used,13990,136,2018
24415,Ford,C-Max,Gasoline,Manual,Used,13990,101,2018
35000,Hyundai,Kona,Gasoline,Manual,Used,14450,120,2018
150000,Volkswagen,Passat Variant,Diesel,Automatic,Used,14510,150,2018
16900,Toyota,Yaris,Electric/Gasoline,Automatic,Used,15900,102,2018
83526,Volkswagen,Golf,Diesel,Manual,Used,15950,116,2018
65478,MINI,Cooper D,Diesel,Automatic,Used,15999,116,2018
82800,BMW,218,Gasoline,Automatic,Used,16300,136,2018
10448,Opel,Grandland X,Gasoline,Manual,Used,16790,131,2018
54900,Audi,A1,Gasoline,Automatic,Used,16900,95,2018
92435,Volkswagen,Golf,Diesel,Manual,Used,16950,116,2018
20647,Hyundai,Ioniq,Electric/Gasoline,Automatic,Used,16990,141,2018
37000,Toyota,C-HR,Electric/Gasoline,Automatic,Used,17900,98,2018
66000,Audi,A3,Gasoline,Automatic,Used,17990,150,2018
15878,Volkswagen,Golf,Gasoline,Automatic,Used,18450,125,2018
8982,Opel,Crossland X,Gasoline,Automatic,Used,18700,110,2018
60150,Volkswagen,Golf,Gasoline,Manual,Used,18950,125,2018
64424,Volkswagen,Golf,Diesel,Automatic,Used,19450,150,2018
25587,MINI,Cooper S,Gasoline,Manual,Used,19499,192,2018
35990,SEAT,Arona,Gasoline,Automatic,Used,19550,116,2018
14175,Volvo,XC90,Gasoline,Automatic,Used,47900,310,2019
43701,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,48480,286,2019
5526,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,49290,211,2019
25000,Ford,Transit Custom,Diesel,Manual,Demonstration,50247,170,2019
25531,Volvo,XC90,Diesel,Automatic,Used,51770,235,2019
16203,Audi,Q5,Electric/Gasoline,Automatic,Used,52170,367,2019
130,Audi,A7,Diesel,Automatic,Used,52430,204,2019
6897,Audi,S4,Diesel,Automatic,Used,54450,347,2019
29900,Audi,A6 allroad,Diesel,Automatic,Demonstration,56950,286,2019
30225,Porsche,Macan,Gasoline,Automatic,Used,59900,245,2019
6752,Audi,A5,Diesel,Automatic,Used,60950,286,2019
17480,Audi,A6,Diesel,Automatic,Used,61591,286,2019
25500,Audi,A8,Diesel,Automatic,Used,64888,286,2019
18319,Audi,RS Q3,Gasoline,Automatic,Used,66750,400,2019
15186,Audi,SQ7,Diesel,Automatic,Used,67480,435,2019
5715,Audi,RS,Gasoline,Automatic,Used,69999,450,2019
7146,Volkswagen,Touareg,Diesel,Automatic,Used,77960,421,2019
9987,Mercedes-Benz,E 53 AMG,Gasoline,Automatic,Used,82290,435,2019
24117,Porsche,Cayenne,Gasoline,Automatic,Used,85900,340,2019
2267,Mercedes-Benz,GLS 500,Gasoline,Automatic,Used,86885,455,2019
20683,Volvo,XC40,Diesel,Automatic,Used,33780,150,2020
16162,Skoda,Kodiaq,Gasoline,Automatic,Used,33841,190,2020
5777,Mazda,CX-5,Gasoline,Automatic,Demonstration,33870,194,2020
12107,Volkswagen,Arteon,Gasoline,Automatic,Used,33908,190,2020
12851,Volkswagen,Passat Variant,Gasoline,Automatic,Used,33998,218,2020
9853,Volkswagen,Passat Variant,Electric/Gasoline,Automatic,Used,34390,218,2020
4183,Volkswagen,T-Roc,Gasoline,Automatic,Used,34420,150,2020
13108,Volvo,V60,Diesel,Automatic,Used,34480,190,2020
20238,Volkswagen,Sharan,Diesel,Automatic,Used,34720,150,2020
50,Skoda,Octavia,Gasoline,Automatic,Pre-registered,34745,245,2020
14900,Audi,A3,Electric/Gasoline,Automatic,Demonstration,34750,204,2020
8350,Peugeot,3008,Gasoline,Automatic,Employee's car,34890,181,2020
3500,Volkswagen,Passat,-/- (Fuel),Automatic,Used,34900,156,2020
9190,Volkswagen,ID.3,Electric,Automatic,Used,34920,204,2020
5681,Skoda,Kodiaq,Gasoline,Automatic,Used,34928,190,2020
9986,Audi,A3,Gasoline,Automatic,Used,34950,150,2020
6000,Ford,Mondeo,Gasoline,Automatic,Demonstration,34950,165,2020
10,SEAT,Leon,Gasoline,Automatic,Pre-registered,34950,300,2020
8000,Ford,Kuga,Electric/Gasoline,Automatic,Used,34950,224,2020
3500,Volvo,V60,Gasoline,Automatic,Demonstration,34970,163,2020
5000,Volkswagen,Arteon,Diesel,Automatic,Demonstration,56555,200,2021
4999,Audi,Q5,Diesel,Automatic,Demonstration,57880,204,2021
3000,Mercedes-Benz,V 300,Diesel,Automatic,Demonstration,57990,237,2021
4900,Peugeot,508,Electric/Gasoline,Automatic,Demonstration,58373,360,2021
3000,Mercedes-Benz,V 250,Diesel,Automatic,Demonstration,59990,190,2021
4999,Audi,Q5,Diesel,Automatic,Demonstration,63880,204,2021
15,Volkswagen,T6.1 Multivan,Diesel,Automatic,Used,64808,204,2021
1500,Volvo,XC40,Electric,Automatic,Demonstration,64890,408,2021
1944,Volkswagen,Arteon,Gasoline,Automatic,Demonstration,64900,280,2021
4900,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,64980,320,2021
